"Master list — 10,576 student clubs. Instagram URLs: 9,420. Categories: 10,576. Discord URLs: 162. SPA merge sources: enrichment.",,,,,,,,,
School,Name,Category,Campus,Directory URL,Instagram URL,Instagram Handle,IG Source,Discord URL,Discord Source
carleton,Carleton AI Society,Media & Web,,https://www.cusaclubs.ca/club/carleton-ai-society/,https://www.instagram.com/carletonaisociety/?hl=en,@carletonaisociety,listing,,
carleton,Carleton Applied and Theoretical Linguistics Society (CATL),Politics & Advocacy,,https://www.cusaclubs.ca/club/carleton-applied-and-theoretical-linguistics-society-catl-2/,https://www.instagram.com/cu.catl/,@cu.catl,listing,,
carleton,Carleton Archery Club,Games & Recreation,,https://www.cusaclubs.ca/club/carleton-archery-club/,https://www.instagram.com/carletonarchery.club/,@carletonarchery.club,found,,
carleton,Carleton Art History Undergraduate Society,Arts & Culture,,https://www.cusaclubs.ca/club/carleton-art-history-undergraduate-society/,https://www.instagram.com/_cahus/,@_cahus,listing,,
carleton,Carleton Art Showcase Club,Arts & Culture,,https://www.cusaclubs.ca/club/carleton-art-showcase-club/,https://www.instagram.com/cuartshowcase/,@cuartshowcase,listing,,
carleton,Carleton Badminton Club,Games & Recreation,,https://www.cusaclubs.ca/club/carleton-badminton-club/,https://www.instagram.com/cu_badminton_club/,@cu_badminton_club,listing,,
carleton,Carleton Book Arts Society,Arts & Culture,,https://www.cusaclubs.ca/club/carleton-book-arts-society/,https://www.instagram.com/cubookartssociety/,@cubookartssociety,listing,,
carleton,Carleton Canadian University Software Engineering Conference Society (Carleton CUSEC Society),Media & Web,,https://www.cusaclubs.ca/club/carleton-canadian-university-software-engineering-conference-society-carleton-cusec-society/,https://www.instagram.com/carleton.cusec/,@carleton.cusec,listing,,
carleton,Carleton Chemistry and Biochemistry Society,Games & Recreation,,https://www.cusaclubs.ca/club/carleton-chemistry-and-biochemistry-society/,https://www.instagram.com/carletoncbs/,@carletoncbs,listing,,
carleton,Carleton Chess Club,Games & Recreation,,https://www.cusaclubs.ca/club/carleton-chess-club/,https://www.instagram.com/carletonchess/,@carletonchess,listing,,
carleton,Carleton Climbing Club,Games & Recreation,,https://www.cusaclubs.ca/club/carleton-climbing-club/,https://www.instagram.com/carletonclimbing/,@carletonclimbing,listing,,
carleton,Carleton Cognitive Science Association,Games & Recreation,,https://www.cusaclubs.ca/club/the-carleton-cognitive-science-association/,https://www.instagram.com/cu.cogsciassociation/,@cu.cogsciassociation,listing,,
carleton,Carleton Communications Society,Games & Recreation,,https://www.cusaclubs.ca/club/carleton-communications-society/,https://www.instagram.com/cucomssociety/,@cucomssociety,listing,,
carleton,Carleton Cork & Taste Society,Games & Recreation,,https://www.cusaclubs.ca/club/carleton-cork-taste-society/,https://www.instagram.com/corkandtaste/,@corkandtaste,listing,,
carleton,Carleton Cybersecurity Club,Media & Web,,https://www.cusaclubs.ca/club/carleton-cybersecurity-club/,https://www.instagram.com/carletoncybersecurityclub/,@carletoncybersecurityclub,found,,
carleton,Carleton Dancelab,Games & Recreation,,https://www.cusaclubs.ca/club/carleton-dancelab/,https://www.instagram.com/carletondancelab/,@carletondancelab,listing,,
carleton,Carleton Deeper Life Campus Fellowship,Religion & Spirituality,,https://www.cusaclubs.ca/club/carleton-deeper-life-campus-fellowship/,https://www.instagram.com/dlcfcarleton/,@dlcfcarleton,confirmed|web_search,,
carleton,Carleton Engineering Musical,"Arts & Culture, Media & Web",,https://www.cusaclubs.ca/club/carleton-engineering-musical/,https://www.instagram.com/cengmusical/,@cengmusical,listing,,
carleton,Carleton Film Society,Arts & Culture,,https://www.cusaclubs.ca/club/carleton-film-society/,https://www.instagram.com/carletonfilmsoc?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,@carletonfilmsoc,listing,,
carleton,Carleton Floorball Club,Games & Recreation,,https://www.cusaclubs.ca/club/carleton-floorball-club/,https://www.instagram.com/cufloorballclub/,@cufloorballclub,listing,,
carleton,Carleton Food for the Capital,Business,,https://www.cusaclubs.ca/club/carleton-food-for-the-capital/,https://www.instagram.com/foodforthecapital/?hl=en,@foodforthecapital,listing,,
carleton,Carleton Formula SAE – Ravens Racing,Media & Web,,https://www.cusaclubs.ca/club/carleton-formula-sae-ravens-racing/,https://www.instagram.com/ravensracing/,@ravensracing,found,,
carleton,Carleton Game Development Club,Games & Recreation,,https://www.cusaclubs.ca/club/carleton-game-development-club/,https://www.instagram.com/cu_gamedev_club/,@cu_gamedev_club,found,,
carleton,Carleton Glee Club,Games & Recreation,,https://www.cusaclubs.ca/club/carleton-glee-club/,https://www.instagram.com/carletonglee/,@carletonglee,listing,,
carleton,Carleton Health Science Society,Health,,https://www.cusaclubs.ca/club/carleton-health-science-society/,https://www.instagram.com/carletonHSS/,@carletonHSS,listing,,
carleton,Carleton Impact Club,Games & Recreation,,https://www.cusaclubs.ca/club/carleton-impact-club/,https://www.instagram.com/impact.carleton/,@impact.carleton,listing,,
carleton,Carleton Improv Association,Arts & Culture,,https://www.cusaclubs.ca/club/carleton-improv-association/,https://www.instagram.com/carletonimprov/,@carletonimprov,listing,,
carleton,Carleton International Relations Society,Politics & Advocacy,,https://www.cusaclubs.ca/club/carleton-international-relations-society/,https://www.instagram.com/cirsociety/,@cirsociety,listing,,
carleton,Carleton Italian Cultural Association,Arts & Culture,,https://www.cusaclubs.ca/club/carleton-italian-cultural-association/,https://www.instagram.com/cica.carleton/,@cica.carleton,listing,,
carleton,Carleton Karate Club,Games & Recreation,,https://www.cusaclubs.ca/club/carleton-karate-club/,,,not_found,,
carleton,Carleton Law and Legal Studies Society,Politics & Advocacy,,https://www.cusaclubs.ca/club/3215/,https://www.instagram.com/carletonlaw/?igsh=Z2w2MmhvbmJjZTVk,@carletonlaw,listing,,
carleton,Carleton Lebanese Students Society,Arts & Culture,,https://www.cusaclubs.ca/club/carleton-lebanese-students-society-2/,https://www.instagram.com/carletonlebsoc/,@carletonlebsoc,listing,,
carleton,Carleton Mechanical and Aerospace Society,Media & Web,,https://www.cusaclubs.ca/club/carleton-mechanical-and-aerospace-society/,https://www.instagram.com/cmas_gram/,@cmas_gram,listing,,
carleton,Carleton Military and Defence Society,Games & Recreation,,https://www.cusaclubs.ca/club/carleton-military-and-defence-society/,https://www.instagram.com/carletondefencesociety/,@carletondefencesociety,found,,
carleton,Carleton Mock Trial Club,Politics & Advocacy,,https://www.cusaclubs.ca/club/carleton-mock-trial-club/,https://www.instagram.com/carletonmocktrial/,@carletonmocktrial,found,,
carleton,Carleton Moot Team,Games & Recreation,,https://www.cusaclubs.ca/club/carleton-moot-team/,https://www.instagram.com/carletonmoot/,@carletonmoot,listing,,
carleton,Carleton Music Club,Arts & Culture,,https://www.cusaclubs.ca/club/carleton-music-club/,https://www.instagram.com/musicclubcu/,@musicclubcu,found,,
carleton,Carleton Music Industry Club,Arts & Culture,,https://www.cusaclubs.ca/club/carleton-music-industry-club/,https://www.instagram.com/cumusicindustryclub?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,@cumusicindustryclub,listing,,
carleton,Carleton Musical Theatre Society (CMTS),Arts & Culture,,https://www.cusaclubs.ca/club/carleton-musical-theatre-society-cmts/,https://www.instagram.com/carletonmts,@carletonmts,listing,,
carleton,Carleton Neuroscience Society,Health,,https://www.cusaclubs.ca/club/carleton-neuroscience-society/,https://www.instagram.com/cuneurosociety/,@cuneurosociety,listing,,
carleton,Carleton Pakistani Students Association,Arts & Culture,,https://www.cusaclubs.ca/club/pakistani-students-association/,https://www.instagram.com/psa.carleton/,@psa.carleton,listing,,
carleton,Carleton Pathways In STEM,Media & Web,,https://www.cusaclubs.ca/club/carleton-pathways-in-stem/,https://www.instagram.com/carletonpathwaysinstem/,@carletonpathwaysinstem,listing,,
carleton,Carleton Planetary Robotics Team (CPRT),Media & Web,,https://www.cusaclubs.ca/club/carleton-planetary-robotics/,https://www.instagram.com/carletonplanetaryrobotics/,@carletonplanetaryrobotics,listing,,
carleton,Carleton Political Science Society,Politics & Advocacy,,https://www.cusaclubs.ca/club/carleton-political-science-society/,https://www.instagram.com/carletonpss/,@carletonpss,listing,,
carleton,Carleton Powerlifting,Games & Recreation,,https://www.cusaclubs.ca/club/carleton-powerlifting/,https://www.instagram.com/carletonpowerlifting/,@carletonpowerlifting,listing,,
carleton,Carleton Pre-Dental Society,Health,,https://www.cusaclubs.ca/club/carleton-pre-dental-society/,https://www.instagram.com/cupredentalsociety/,@cupredentalsociety,listing,,
carleton,Carleton Pre-Medical Society,Health,,https://www.cusaclubs.ca/club/carleton-pre-medical-society/,https://www.instagram.com/cupremedsociety/,@cupremedsociety,listing,,
carleton,Carleton Quadball,Games & Recreation,,https://www.cusaclubs.ca/club/carleton-ravens-quiddich-team/,https://www.instagram.com/ravensquadball/,@ravensquadball,found,,
carleton,Carleton Quantum Computing Society (CQCS),Media & Web,,https://www.cusaclubs.ca/club/carleton-quantum-computing-society-cqcs/,https://www.instagram.com/carletoncqcs/?hl=en,@carletoncqcs,listing,,
carleton,Carleton Quiz and Trivia Association,Games & Recreation,,https://www.cusaclubs.ca/club/carleton-quiz-and-trivia-association/,https://www.instagram.com/carletonqta/,@carletonqta,listing,,
carleton,Carleton Red Team,Games & Recreation,,https://www.cusaclubs.ca/club/carleton-red-team/,,,not_found,,
carleton,Carleton Sisterhood Society,Games & Recreation,,https://www.cusaclubs.ca/club/carleton-sisterhood-society/,https://www.instagram.com/cu_sisterhoodsociety/,@cu_sisterhoodsociety,listing,,
carleton,Carleton Ski and Snowboard Club,Games & Recreation,,https://www.cusaclubs.ca/club/carleton-ski-and-snowboard-club/,https://www.instagram.com/cuskiandsnow/,@cuskiandsnow,found,,
carleton,Carleton Social eGames Club,Games & Recreation,,https://www.cusaclubs.ca/club/carleton-social-egames-club/,https://www.instagram.com/seg.carleton/,@seg.carleton,listing,,
carleton,Carleton Squash Club,Games & Recreation,,https://www.cusaclubs.ca/club/carleton-squash-club/,https://www.instagram.com/carletonsquash/,@carletonsquash,listing,,
carleton,Carleton Systems and Computer Engineering Society (SCESoc),Media & Web,,https://www.cusaclubs.ca/club/carleton-systems-and-computer-engineering-society-scesoc/,https://www.instagram.com/cuscesoc/?hl=en,@cuscesoc,listing,,
carleton,Carleton U Field Hockey,Games & Recreation,,https://www.cusaclubs.ca/club/carleton-field-hockey-club/,https://www.instagram.com/carletonufieldhockey/,@carletonufieldhockey,listing,,
carleton,Carleton Ukrainian Students' Club,Arts & Culture,,https://www.cusaclubs.ca/club/carleton-ukrainian-students-club/,https://www.instagram.com/cukrainians/,@cukrainians,listing,,
carleton,Carleton Undergraduate Economics Society (CUES),"Business, Politics & Advocacy",,https://www.cusaclubs.ca/club/carleton-undergraduate-economics-society-cues/,https://www.instagram.com/carletoneconsociety/,@carletoneconsociety,listing,,
carleton,Carleton Univeristy Geography and Environmental Studies Association (CUGESA),Environment,,https://www.cusaclubs.ca/club/carleton-univeristy-geography-and-environmental-studies-association-cugesa/,https://www.instagram.com/cugesa/,@cugesa,listing,,
carleton,Carleton University Ananda Marga Yoga and Meditation Club,Health,,https://www.cusaclubs.ca/club/carleton-university-ananda-marga-yoga-and-meditation-club/,https://www.instagram.com/carletonanandamarga/,@carletonanandamarga,listing,,
carleton,Carleton University Astronomy Club,Politics & Advocacy,,https://www.cusaclubs.ca/club/carleton-university-astronomy-club/,https://www.instagram.com/carleton.astro/,@carleton.astro,listing,,
carleton,Carleton University Bangladeshi Student Association (CUBSA),Arts & Culture,,https://www.cusaclubs.ca/club/carleton-university-bangladeshi-student-association-cubsa/,https://www.instagram.com/bsa_carleton/,@bsa_carleton,listing,,
carleton,Carleton University Bioethics Society,Games & Recreation,,https://www.cusaclubs.ca/club/carleton-university-bioethics-society/,https://www.instagram.com/carletonbioethicssociety?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,@carletonbioethicssociety,listing,,
carleton,Carleton University Biology Society,Politics & Advocacy,,https://www.cusaclubs.ca/club/carleton-university-biology-society/,https://www.instagram.com/cubiologysociety/,@cubiologysociety,found,,
carleton,Carleton University Biomedical Engineering Society,"Health, Media & Web",,https://www.cusaclubs.ca/club/carleton-university-biomedical-engineering-society/,https://www.instagram.com/cica.carleton/,,low_confidence,,
carleton,Carleton University Blueprint,Games & Recreation,,https://www.cusaclubs.ca/club/carleton-university-blueprint/,https://www.instagram.com/cublueprint/,@cublueprint,listing,,
carleton,Carleton University Dance Crew,"Arts & Culture, Games & Recreation",,https://www.cusaclubs.ca/club/carleton-university-dance-crew/,https://www.instagram.com/cudancecrew/,@cudancecrew,listing,,
carleton,Carleton University Debate Society,Politics & Advocacy,,https://www.cusaclubs.ca/club/carleton-univeirsty-debate-society/,https://www.instagram.com/carleton.debate/,@carleton.debate,listing,,
carleton,Carleton University Design League,Arts & Culture,,https://www.cusaclubs.ca/club/carleton-university-design-league/,https://www.instagram.com/cu.designleague/feed/,@cu.designleague,listing,,
carleton,Carleton University Dragon Boat Club,Games & Recreation,,https://www.cusaclubs.ca/club/carleton-university-dragon-boat-club/,https://www.instagram.com/carletondragonboat/,@carletondragonboat,listing,,
carleton,Carleton University EngiQueers Club,Games & Recreation,,https://www.cusaclubs.ca/club/carleton-university-engiqueers-club/,https://www.instagram.com/cuengiqueers/,@cuengiqueers,listing,,
carleton,Carleton University Filipino Students' Association,Arts & Culture,,https://www.cusaclubs.ca/club/carleton-university-filipino-students-association/,https://www.instagram.com/cufsa/,@cufsa,listing,,
carleton,Carleton University Firearms Association,Games & Recreation,,https://www.cusaclubs.ca/club/carleton-university-firearms-association/,https://www.instagram.com/cufirearms/?hl=en,@cufirearms,listing,,
carleton,Carleton University Hindu Students' Society,Religion & Spirituality,,https://www.cusaclubs.ca/club/carleton-university-hindu-students-society/,https://www.instagram.com/hss.carleton?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==,@hss.carleton,listing,,
carleton,Carleton University Korean and International Society,Arts & Culture,,https://www.cusaclubs.ca/club/carleton-university-korean-and-international-society/,https://www.instagram.com/cukisofficial/,@cukisofficial,listing,,
carleton,Carleton University Mathematics and Statistics Society,Politics & Advocacy,,https://www.cusaclubs.ca/club/carleton-university-mathematics-and-statistics-society/,https://www.instagram.com/cumathandstats/,@cumathandstats,found,,
carleton,Carleton University Muslim Students' Association (CU-MSA),Religion & Spirituality,,https://www.cusaclubs.ca/club/carleton-university-muslim-students-association/,https://www.instagram.com/carletonmsa/?hl=en,@carletonmsa,listing,,
carleton,Carleton University New Democrats,Games & Recreation,,https://www.cusaclubs.ca/club/carleton-university-new-democrats/,https://www.instagram.com/carletonndp,@carletonndp,listing,,
